,ID,edad,meses,max_ant,ingreso,score,tipo_vivienda,zona,nivel,riesgo
1074,4343,39,211,47,1200,177,2,1.0,5,1
1075,4344,26,147,21,1050,207,4,1.0,5,1
1076,4348,38,228,113,23175,196,4,5.0,2,1
1077,4352,40,164,0,13500,218,2,1.0,2,1
1078,4354,50,421,76,9120,215,4,1.0,2,1
1079,4355,33,198,17,2100,192,2,1.0,5,1
1080,4356,50,180,63,4600,219,4,1.0,2,1
1081,4359,35,242,78,3003,195,2,1.0,2,1
1082,4360,35,242,78,3003,195,2,1.0,2,1
1083,4361,35,142,0,1170,185,2,3.0,2,1
1084,4362,57,243,101,7068,231,4,1.0,2,1
1085,4363,34,121,7,2500,197,2,1.0,2,1
1086,4365,61,143,0,3200,214,2,1.0,2,1
1087,4367,34,139,21,2407,190,2,1.0,2,1
1088,4368,45,133,98,21450,233,4,1.0,5,1
1089,4370,59,341,0,1200,214,4,3.0,2,1
1090,4373,32,134,0,6800,219,4,3.0,2,1
1091,4374,32,134,0,6800,219,4,3.0,2,1
1092,4376,24,177,0,650,164,2,3.0,2,1
1093,4379,30,120,6,814,197,2,1.0,4,1
1094,4380,58,352,0,1600,200,2,1.0,2,1
1095,4382,30,147,0,2000,183,2,2.0,2,1
1096,4384,26,174,33,3300,213,2,1.0,2,1
1097,4388,27,149,17,966,169,2,1.0,5,1
1098,4391,29,159,29,8000,200,2,1.0,2,1
1099,4393,57,297,11,1700,179,2,1.0,5,1
1100,4397,27,123,3,2500,192,2,1.0,5,1
1101,4400,23,174,0,2300,188,2,1.0,2,1
1102,4401,31,158,18,3200,211,2,1.0,5,1
1103,4402,37,162,11,3000,221,4,1.0,2,1
1104,4403,33,171,29,4000,216,2,1.0,2,1
1105,4405,37,128,0,2004,201,4,3.0,5,1
1106,4406,30,149,20,2350,233,4,1.0,2,1
1107,4414,27,146,0,1250,172,2,1.0,2,1
1108,4415,37,97,29,2800,194,2,5.0,5,1
1109,4416,39,157,0,3830,240,4,5.0,2,1
1110,4417,25,178,37,1500,179,2,1.0,2,1
1111,4419,62,135,0,1800,199,2,1.0,5,1
1112,4420,33,150,50,2500,235,4,1.0,2,1
1113,4422,39,262,0,2800,195,2,1.0,2,1
1114,4423,38,234,16,8000,221,4,1.0,2,1
1115,4424,51,210,24,2100,224,2,1.0,2,1
1116,4425,32,182,0,2700,203,2,2.0,2,1
1117,4430,37,138,90,5500,216,4,5.0,2,1
1118,4431,37,198,0,2100,209,2,1.0,2,1
1119,4434,64,170,0,1300,210,4,1.0,1,1
1120,4436,32,175,0,1106,175,2,1.0,5,1
1121,4438,41,263,0,1920,193,2,3.0,2,1
1122,4440,40,184,100,5555,204,4,2.0,2,1
1123,4442,26,136,24,888,188,4,1.0,5,1
1124,4445,25,123,0,1800,193,2,1.0,5,1
1125,4446,25,118,16,5000,213,4,3.0,2,1
1126,4447,41,184,101,5555,204,4,2.0,2,1
1127,4448,34,153,98,7248,221,4,1.0,2,1
1128,4450,38,149,6,14850,202,2,1.0,2,1
1129,4451,26,185,0,30000,225,4,3.0,2,1
1130,4452,55,425,0,2400,177,2,1.0,5,1
1131,4453,25,126,15,3500,208,4,2.0,2,1
1132,4455,55,241,83,14200,226,4,1.0,2,1
1133,4461,38,136,96,6353,214,2,1.0,2,1
1134,4462,33,150,33,5846,219,4,3.0,2,1
1135,4463,35,207,6,11341,221,2,1.0,2,1
1136,4464,37,131,50,4697,196,2,1.0,2,1
1137,4466,40,149,19,3900,226,4,3.0,2,1
1138,4468,33,210,76,2800,212,2,1.0,2,1
1139,4469,37,157,11,8000,221,2,1.0,2,1
1140,4470,52,128,0,1144,178,2,3.0,1,1
1141,4472,51,487,57,4500,197,2,1.0,5,1
1142,4476,29,162,54,15900,239,4,1.0,2,1
1143,4479,53,124,19,2250,216,4,5.0,5,1
1144,4482,36,242,39,4200,202,2,3.0,2,1
1145,4483,36,242,39,4200,202,2,3.0,2,1
1146,4484,57,165,22,1360,214,2,1.0,2,1
1147,4485,30,183,18,2700,214,2,1.0,2,1
1148,4488,32,145,0,1800,181,2,3.0,2,1
1149,4489,37,153,26,5600,202,2,1.0,2,1
1150,4491,32,206,28,1326,192,2,1.0,5,1
1151,4493,28,130,29,3500,211,2,1.0,5,1
1152,4499,41,174,27,2300,205,2,1.0,2,1
1153,4500,40,264,79,1348,180,2,1.0,5,1
1154,4501,53,184,0,9740,212,2,1.0,2,1
1155,4502,33,208,31,2481,195,2,1.0,4,1
1156,4503,29,210,21,8900,229,2,1.0,2,1
1157,4504,56,354,14,3557,197,2,1.0,4,1
1158,4505,33,195,87,4800,212,4,1.0,2,1
1159,4506,33,195,87,4800,212,4,1.0,2,1
1160,4508,21,117,0,900,164,2,1.0,2,1
1161,4510,49,206,50,8500,205,4,3.0,2,1
1162,4511,62,210,90,30000,211,2,1.0,3,1
1163,4512,44,248,0,1600,204,4,1.0,5,1
1164,4515,36,194,58,2129,221,4,1.0,2,1
1165,4520,30,203,0,825,176,3,3.0,5,1
1166,4521,30,122,20,13830,200,2,1.0,2,1
1167,4522,49,165,91,16250,173,2,1.0,2,1
1168,4523,39,118,12,6350,221,4,1.0,2,1
1169,4524,32,134,0,2099,211,4,1.0,5,1
1170,4526,37,250,59,6600,220,4,1.0,2,1
1171,4527,28,219,11,2500,219,4,3.0,2,1
1172,4531,35,203,44,8080,170,2,1.0,2,1
1173,4534,35,146,23,2040,204,2,1.0,2,1
1174,4535,46,208,93,6000,198,2,1.0,2,1
1175,4536,39,290,87,12350,218,4,1.0,2,1
1176,4541,32,148,14,1458,183,2,1.0,2,1
1177,4545,21,174,8,865,202,4,1.0,2,1
1178,4549,38,240,92,11233,202,2,1.0,2,1
1179,4550,38,240,92,11233,202,2,1.0,2,1
1180,4551,50,121,0,1450,184,2,5.0,2,1
1181,4553,34,237,0,3000,187,2,3.0,2,1
1182,4554,36,138,57,3139,202,2,1.0,2,1
1183,4556,38,167,15,1000,177,2,2.0,5,1
1184,4558,31,202,0,2300,211,4,3.0,5,1
1185,4560,35,142,0,3500,227,2,3.0,5,1
1186,4561,26,161,48,2300,206,2,1.0,2,1
1187,4565,43,221,76,8000,191,2,1.0,2,1
1188,4567,34,282,8,1500,179,2,1.0,5,1
1189,4568,51,206,39,1200,187,2,1.0,2,1
1190,4569,55,193,10,1761,196,2,1.0,5,1
1191,4571,37,162,25,14000,189,1,1.0,2,1
1192,4574,28,130,0,4054,195,2,1.0,2,1
1193,4577,38,136,15,2169,185,2,4.0,4,1
1194,4579,44,360,0,755,199,4,3.0,5,1
1195,4580,44,138,50,1353,200,4,1.0,2,1
1196,4581,38,202,79,5500,199,2,1.0,2,1
1197,4582,37,258,19,2100,194,2,2.0,5,1
1198,4583,43,204,0,2120,219,4,3.0,2,1
1199,4584,37,228,3,2524,194,2,1.0,5,1
1200,4585,37,130,50,14214,235,4,1.0,2,1
1201,4586,30,171,43,2800,211,2,1.0,5,1
1202,4587,27,131,37,5100,227,4,1.0,2,1
1203,4588,33,245,54,2200,205,2,3.0,4,1
1204,4592,45,161,102,2322,201,3,5.0,2,1
1205,4594,31,198,7,1238,180,2,1.0,2,1
1206,4595,39,131,110,1086,188,2,5.0,2,1
1207,4604,45,199,42,2200,187,2,1.0,2,1
1208,4605,47,212,0,2400,224,2,1.0,2,1
1209,4607,64,205,52,30000,230,4,1.0,2,1
1210,4608,40,191,90,7500,224,4,1.0,2,1
1211,4609,34,295,0,1600,214,4,1.0,2,1
1212,4610,36,214,55,4500,192,2,3.0,5,1
1213,4611,34,150,0,850,177,2,1.0,5,1
1214,4616,34,124,56,2000,190,2,1.0,2,1
1215,4617,61,282,0,2000,211,2,1.0,5,1
1216,4618,34,180,83,25000,221,4,1.0,4,1
1217,4620,35,153,72,3600,216,2,1.0,2,1
1218,4623,46,246,0,5050,200,2,1.0,4,1
1219,4624,37,249,11,1320,180,3,1.0,5,1
1220,4629,30,151,6,3290,200,2,1.0,2,1
1221,4630,30,168,35,2100,203,2,1.0,2,1
1222,4631,31,130,17,1338,170,2,2.0,5,1
1223,4633,45,166,103,7500,197,4,3.0,2,1
1224,4634,27,156,22,1750,234,4,5.0,2,1
1225,4635,31,154,30,600,178,2,1.0,2,1
1226,4636,53,236,110,11700,223,4,1.0,2,1
1227,4637,32,148,25,3200,219,2,1.0,2,1
1228,4638,52,234,87,8633,205,2,1.0,2,1
1229,4639,33,193,52,2500,200,2,1.0,2,1
1230,4640,63,210,23,6600,218,2,1.0,2,1
1231,4641,40,123,122,16241,219,2,3.0,2,1
1232,4642,41,279,21,3000,205,2,1.0,2,1
1233,4643,52,279,68,6600,200,4,1.0,2,1
1234,4644,33,210,75,2800,212,2,1.0,2,1
1235,4646,28,145,15,1800,173,2,1.0,5,1
1236,4648,44,198,0,7201,218,4,1.0,2,1
1237,4649,53,474,64,3880,176,4,3.0,5,1
1238,4651,50,252,26,5700,224,4,5.0,2,1
1239,4661,48,420,0,8858,196,4,1.0,2,1
1240,4662,35,167,40,4571,240,4,1.0,2,1
1241,4663,53,438,113,9208,204,4,1.0,2,1
1242,4665,32,201,36,2600,200,2,1.0,2,1
1243,4667,47,142,87,4700,224,4,1.0,2,1
1244,4669,53,184,28,17500,189,2,1.0,2,1
1245,4671,24,158,0,6500,175,4,5.0,2,1
1246,4673,41,164,104,13199,217,4,1.0,2,1
1247,4674,35,182,24,2238,202,2,1.0,2,1
1248,4675,39,143,0,2100,175,2,1.0,2,1
1249,4677,45,233,97,5267,198,2,1.0,2,1
1250,4680,32,200,36,8150,188,2,3.0,2,1
1251,4682,25,172,18,1200,190,4,1.0,2,1
1252,4683,37,183,51,2000,197,2,1.0,2,1
1253,4695,45,126,43,15000,198,2,1.0,2,1
1254,4696,38,157,34,2100,221,4,1.0,2,1
1255,4698,35,129,111,12699,202,2,1.0,2,1
1256,4699,45,279,61,1832,185,4,1.0,2,1
1257,4700,43,332,0,3100,198,3,5.0,5,1
1258,4702,42,222,53,7470,196,2,1.0,2,1
1259,4703,34,121,0,3060,197,2,3.0,2,1
1260,4704,27,189,38,5600,214,4,5.0,2,1
1261,4707,62,282,87,15000,233,4,1.0,2,1
1262,4709,40,185,15,1000,188,2,1.0,2,1
1263,4710,29,263,82,2331,206,2,1.0,2,1
1264,4711,32,183,89,5498,200,2,1.0,2,1
1265,4712,30,197,37,2000,192,4,1.0,5,1
1266,4713,31,198,0,4800,200,2,1.0,2,1
1267,4714,39,263,16,1333,204,4,1.0,5,1
1268,4716,38,217,89,6500,216,4,1.0,2,1
1269,4717,34,140,24,1352,196,4,3.0,5,1
1270,4719,38,116,51,1500,187,2,1.0,2,1
1271,4722,46,134,0,3500,198,2,3.0,2,1
1272,4723,44,207,40,8000,205,2,1.0,2,1
1273,4726,51,133,92,11375,224,4,5.0,2,1
1274,4727,34,189,0,2003,185,2,1.0,4,1
1275,4732,37,209,66,1800,190,2,1.0,2,1
1276,4733,46,366,0,2860,216,4,5.0,5,1
1277,4737,38,120,70,3555,216,4,1.0,2,1
1278,4738,54,210,90,30000,177,2,1.0,3,1
1279,4741,30,210,24,870,182,2,1.0,2,1
1280,4742,39,195,106,4191,240,4,1.0,2,1
1281,4743,50,156,98,3040,217,2,1.0,2,1
1282,4747,37,157,19,15000,189,1,1.0,2,1
1283,4749,29,142,0,1668,175,2,2.0,5,1
1284,4751,47,242,102,7000,205,2,1.0,2,1
1285,4752,45,169,19,3852,212,2,1.0,2,1
1286,4754,57,433,0,5000,184,2,1.0,5,1
1287,4758,24,130,16,2958,200,2,1.0,2,1
1288,4761,44,131,65,15000,219,4,1.0,2,1
1289,4763,41,349,19,4000,197,2,1.0,5,1
1290,4764,30,201,36,2180,175,2,1.0,2,1
1291,4765,55,139,87,11695,238,4,1.0,4,1
1292,4766,30,126,25,600,156,2,1.0,2,1
1293,4768,46,246,2,5050,200,2,1.0,2,1
1294,4769,55,436,0,3483,206,3,2.0,2,1
1295,4771,50,180,48,10500,205,2,1.0,2,1
1296,4772,36,299,1,10000,195,2,1.0,2,1
1297,4776,43,135,65,4900,205,2,1.0,2,1
1298,4777,39,210,42,2500,201,4,1.0,4,1
1299,4779,33,153,40,1369,185,2,1.0,2,1
1300,4780,34,201,26,1580,201,2,1.0,2,1
1301,4781,31,212,16,10000,219,4,1.0,2,1
1302,4784,42,126,0,2854,186,2,1.0,4,1
1303,4785,36,150,84,10000,218,2,1.0,2,1
1304,4786,46,232,101,2581,197,2,3.0,2,1
1305,4788,27,121,28,2000,194,2,1.0,2,1
1306,4790,41,377,92,4400,217,2,1.0,2,1
1307,4794,31,185,61,2100,195,2,1.0,2,1
1308,4795,33,178,0,3000,214,2,1.0,2,1
1309,4797,37,378,37,4500,197,2,3.0,2,1
1310,4799,50,186,31,1400,201,4,5.0,5,1
1311,4800,41,217,56,2600,197,2,1.0,5,1
1312,4802,32,113,81,4062,214,2,1.0,2,1
1313,4803,38,153,0,5000,221,4,1.0,2,1
1314,4807,58,323,79,3000,219,4,1.0,2,1
1315,4809,34,126,4,2178,177,2,5.0,5,1
1316,4812,46,236,0,1300,180,2,3.0,5,1
1317,4813,39,296,0,3000,198,3,5.0,2,1
1318,4814,40,126,40,2000,207,2,1.0,2,1
1319,4817,26,121,0,1800,215,2,1.0,2,1
1320,4820,40,221,56,30000,236,4,1.0,2,1
1321,4821,53,288,52,6400,212,2,3.0,2,1
1322,4829,32,109,19,3508,200,2,5.0,2,1
1323,4830,46,133,0,5170,205,2,1.0,2,1
1324,4831,48,261,75,5920,243,4,5.0,2,1
1325,4832,57,125,0,1329,207,2,5.0,2,1
1326,4835,45,443,13,3050,198,2,1.0,2,1
1327,4836,45,180,34,16000,216,2,1.0,2,1
1328,4840,40,234,0,641,196,4,3.0,5,1
1329,4843,57,510,90,5300,228,4,1.0,5,1
1330,4844,57,239,102,4380,233,2,1.0,2,1
1331,4845,39,197,38,6545,221,4,1.0,2,1
1332,4847,48,174,39,20000,185,1,1.0,2,1
1333,4849,40,278,43,2060,223,2,1.0,2,1
1334,4850,38,275,47,5500,216,4,1.0,2,1
1335,4851,28,121,14,10000,212,2,1.0,2,1
1336,4853,34,227,62,2200,221,2,5.0,2,1
1337,4857,45,293,64,2460,195,2,1.0,1,1
1338,4858,57,306,90,8018,233,4,5.0,2,1
1339,4859,64,170,100,28500,247,4,1.0,2,1
1340,4860,38,214,92,14005,216,4,1.0,2,1
1341,4861,40,181,71,9736,185,2,1.0,2,1
1342,4862,49,213,73,2118,183,3,1.0,5,1
1343,4864,63,284,50,1013,202,2,1.0,4,1
1344,4866,34,155,101,16000,214,2,1.0,2,1
1345,4870,38,167,20,8280,216,4,1.0,2,1
1346,4871,38,237,0,5649,195,2,1.0,2,1
1347,4872,32,257,0,4000,200,2,1.0,2,1
1348,4873,55,458,0,1400,215,4,1.0,5,1
1349,4876,29,134,0,2300,200,2,1.0,2,1
1350,4877,59,471,104,3463,212,2,1.0,2,1
1351,4878,57,459,0,2634,223,4,2.0,1,1
1352,4880,59,472,72,2700,219,2,1.0,2,1
1353,4881,51,239,69,4700,219,2,1.0,2,1
1354,4885,51,360,0,12000,205,2,2.0,2,1
1355,4887,53,214,33,11160,196,4,1.0,2,1
1356,4888,39,215,25,1965,221,4,1.0,2,1
1357,4891,34,304,82,3084,212,2,1.0,2,1
1358,4896,34,198,67,5300,209,4,1.0,2,1
1359,4898,56,451,89,5900,238,4,1.0,2,1
1360,4899,37,252,98,4196,216,4,1.0,2,1
1361,4901,35,129,0,5300,221,4,1.0,2,1
1362,4902,32,132,0,3800,195,2,1.0,2,1
1363,4903,37,226,96,7500,197,2,1.0,2,1
1364,4905,42,244,85,29149,224,4,1.0,2,1
1365,4909,49,491,0,4100,224,4,5.0,2,1
1366,4910,31,229,0,10675,179,1,1.0,5,1
1367,4911,36,248,103,19250,221,4,3.0,2,1
1368,4913,24,234,0,4000,190,4,5.0,5,1
1369,4914,36,144,0,3000,216,4,1.0,2,1
1370,4916,47,336,57,14300,224,4,1.0,2,1
1371,4918,38,143,27,9253,221,4,5.0,2,1
1372,4920,41,186,92,12994,219,4,1.0,2,1
1373,4929,45,147,17,28000,216,4,1.0,2,1
1374,4931,43,334,33,1413,199,4,1.0,5,1
1375,4932,44,391,0,3500,205,2,2.0,2,1
1376,4933,44,391,0,3500,205,2,2.0,2,1
1377,4935,36,219,105,3697,216,4,3.0,2,1
1378,4936,39,237,48,3990,202,2,1.0,2,1
1379,4937,33,260,69,4800,199,2,1.0,2,1
1380,4939,45,293,87,10000,185,2,1.0,2,1
1381,4941,50,130,115,12000,205,2,1.0,2,1
1382,4943,47,246,0,3500,210,2,1.0,2,1
1383,4945,44,155,40,5579,205,2,2.0,2,1
1384,4946,50,318,79,5832,209,2,1.0,2,1
1385,4947,31,225,53,4800,193,2,1.0,2,1
1386,4949,55,534,51,5250,214,2,1.0,2,1
1387,4951,29,162,50,2100,228,4,5.0,2,1
1388,4954,39,131,109,5900,224,2,1.0,2,1
1389,4957,45,307,61,6656,205,2,5.0,2,1
1390,4960,65,607,22,3057,191,2,5.0,5,1
1391,4962,47,270,101,9250,217,4,5.0,2,1
1392,4963,36,137,20,6900,221,4,5.0,2,1
1393,4964,74,291,104,13500,247,4,3.0,2,1
1394,4966,52,210,15,2100,188,2,1.0,5,1
1395,4967,41,298,33,2014,205,4,1.0,2,1
1396,4969,38,178,0,5590,206,2,3.0,2,1
1397,4971,40,267,92,5670,221,4,1.0,2,1
1398,4972,39,198,60,2153,185,2,1.0,2,1
1399,4973,38,227,115,16138,197,2,1.0,2,1
1400,4976,58,543,0,3100,231,4,1.0,2,1
1401,4977,40,263,16,4920,197,2,5.0,2,1
1402,4978,55,486,39,8651,238,4,5.0,2,1
1403,4983,45,486,65,20000,217,4,1.0,2,1
1404,4984,45,171,44,9000,219,4,2.0,2,1
1405,4988,37,298,91,8500,197,2,3.0,2,1
1406,4990,48,211,42,15000,216,4,1.0,5,1
1407,4993,50,177,72,30000,196,4,1.0,2,1
1408,4998,38,298,102,8500,197,2,3.0,2,1
1409,1501,43,210,7,29422,214,2,1.0,2,1
1410,1508,40,163,6,1065,187,4,4.0,2,1
1411,1509,28,112,0,1372,175,2,1.0,5,1
1412,1510,29,169,8,29000,216,4,3.0,1,1
1413,1511,33,158,7,2146,220,2,1.0,5,1
1414,1512,23,133,0,1400,151,2,4.0,5,1
1415,1513,44,141,0,2000,173,2,1.0,2,1
1416,1514,22,137,10,6508,200,2,1.0,2,1
1417,1516,33,156,15,2500,204,2,1.0,5,1
1418,1518,49,222,0,2435,216,2,1.0,5,1
1419,1523,33,121,0,835,177,2,1.0,5,1
1420,1524,31,121,0,733,183,2,1.0,2,1
1421,1528,26,165,10,1200,178,2,3.0,2,1
1422,1529,25,104,0,1956,174,2,4.0,5,1
1423,1531,33,210,0,3000,206,2,1.0,5,1
1424,1534,43,122,0,1600,204,4,3.0,5,1
1425,1535,28,159,15,11900,185,2,1.0,5,1
1426,1536,30,152,0,15926,190,2,1.0,1,1
1427,1537,23,130,6,900,175,2,1.0,5,1
1428,1540,38,126,0,5192,178,1,4.0,1,1
1429,1542,38,156,8,6300,202,2,1.0,2,1
1430,1543,25,193,0,729,196,4,1.0,5,1
1431,1545,26,165,0,20000,178,2,3.0,5,1
1432,1548,30,150,13,1480,185,2,5.0,5,1
1433,1549,39,210,7,6600,216,2,1.0,2,1
1434,1552,26,155,12,2100,179,2,4.0,5,1
1435,1553,22,137,0,695,175,2,1.0,5,1
1436,1556,32,128,9,1610,175,2,3.0,5,1
1437,1558,26,150,9,2100,186,2,1.0,5,1
1438,1559,48,306,0,2109,205,2,3.0,2,1
1439,1560,47,263,0,3000,193,2,3.0,5,1
1440,1561,41,232,0,8000,197,2,3.0,5,1
1441,1563,39,156,15,3503,182,2,3.0,2,1
1442,1564,44,149,8,700,182,2,1.0,5,1
1443,1570,33,196,6,1650,171,2,4.0,1,1
1444,1571,23,179,7,1000,183,2,1.0,5,1
1445,1575,22,122,0,872,194,4,4.0,5,1
1446,1577,33,236,19,2000,160,2,1.0,5,1
1447,1579,36,127,47,3550,195,2,4.0,2,1
1448,1582,36,132,0,952,194,2,3.0,5,1
1449,1589,33,128,7,2000,199,4,1.0,5,1
1450,1592,36,210,37,10500,175,2,1.0,2,1
1451,1594,25,146,0,803,175,4,1.0,5,1
1452,1595,32,213,0,1500,177,2,1.0,5,1
1453,1596,23,131,0,1211,168,4,1.0,5,1
1454,1598,35,149,8,719,175,2,1.0,1,1
1455,1603,21,140,0,982,156,2,3.0,5,1
1456,1604,53,157,9,1300,180,2,4.0,5,1
1457,1605,39,172,14,2184,209,2,1.0,5,1
1458,1606,34,141,90,4870,186,2,3.0,5,1
1459,1607,30,137,5,1202,175,2,1.0,5,1
1460,1608,43,167,9,2135,196,2,1.0,5,1
1461,1613,34,163,16,3651,231,4,4.0,5,1
1462,1619,28,161,0,7000,146,2,3.0,1,1
1463,1620,44,164,85,25000,238,4,1.0,2,1
1464,1623,29,147,0,1800,199,4,4.0,5,1
1465,1624,44,168,85,30000,219,2,1.0,2,1
1466,1625,31,198,0,1773,205,4,1.0,5,1
1467,1627,52,282,0,700,199,2,1.0,5,1
1468,1628,23,120,0,956,175,2,1.0,5,1
1469,1629,24,179,58,2100,179,2,1.0,4,1
1470,1631,41,155,0,1063,161,2,1.0,1,1
1471,1632,28,120,0,1012,168,2,1.0,5,1
1472,1634,29,171,9,1400,177,2,3.0,5,1
1473,1637,35,115,0,724,177,2,3.0,5,1
1474,1638,30,143,0,1200,175,2,1.0,5,1
1475,1642,27,129,0,765,188,4,3.0,5,1
1476,1643,30,131,9,2300,187,2,3.0,2,1
1477,1644,29,201,0,4269,192,2,3.0,5,1
1478,1645,27,140,0,800,175,2,3.0,5,1
1479,1648,33,144,10,2372,190,2,1.0,5,1
1480,1650,24,153,0,1800,161,2,3.0,5,1
1481,1651,21,126,0,1200,136,1,1.0,5,1
1482,1653,25,125,0,750,149,2,3.0,5,1
1483,1655,48,131,25,708,192,4,4.0,5,1
1484,1657,36,330,37,2100,175,2,1.0,2,1
1485,1658,24,129,6,906,175,4,1.0,5,1
1486,1659,29,162,0,9836,223,2,1.0,5,1
1487,1661,24,126,0,780,156,2,1.0,5,1
1488,1662,21,141,0,890,175,2,4.0,5,1
1489,1663,44,120,9,1800,178,2,4.0,5,1
1490,1664,30,198,0,8500,212,2,4.0,2,1
1491,1666,33,198,0,1800,184,2,3.0,2,1
1492,1669,32,117,0,1500,177,2,1.0,5,1
1493,1670,39,186,0,1400,198,2,1.0,5,1
1494,1671,42,210,90,3950,178,2,1.0,2,1
1495,1673,30,124,0,733,177,2,3.0,5,1
1496,1674,30,165,0,954,194,4,4.0,1,1
1497,1676,25,121,0,1077,205,2,1.0,5,1
1498,1677,34,175,8,1200,175,2,1.0,5,1
1499,1681,29,134,0,1200,163,2,1.0,2,1
1500,1683,41,136,9,1400,197,2,1.0,5,1
1501,1686,26,115,0,744,162,2,3.0,5,1
1502,1688,31,126,9,900,155,2,1.0,5,1
1503,1689,49,180,78,8000,185,4,1.0,2,1
1504,1690,22,120,0,1162,156,2,1.0,5,1
1505,1691,31,152,60,3950,195,2,1.0,2,1
1506,1692,36,172,6,1066,155,2,1.0,5,1
1507,1693,27,148,28,3000,218,2,1.0,2,1
1508,1694,41,210,0,2100,233,4,1.0,1,1
1509,1696,52,378,0,1500,196,2,1.0,5,1
1510,1697,34,137,0,2200,187,2,1.0,5,1
1511,1701,34,119,0,870,175,2,1.0,5,1
1512,1703,26,174,10,2100,213,2,1.0,2,1
1513,1706,26,153,10,2504,174,2,1.0,2,1
1514,1708,52,459,40,1580,160,2,3.0,1,1
1515,1709,24,145,18,4200,185,2,1.0,5,1
1516,1712,44,197,88,3058,197,2,4.0,4,1
1517,1713,24,117,0,713,169,2,4.0,5,1
1518,1714,27,210,7,6600,190,2,1.0,5,1
1519,1716,26,167,8,2400,204,2,1.0,2,1
1520,1720,24,128,0,1603,175,2,3.0,5,1
1521,1726,30,158,8,1350,175,2,2.0,5,1
1522,1728,31,114,0,900,175,2,1.0,5,1
1523,1729,46,156,0,750,192,4,4.0,5,1
1524,1730,45,222,0,2640,216,4,1.0,5,1
1525,1731,48,132,7,2000,168,2,1.0,2,1
1526,1732,32,133,34,30000,191,4,3.0,5,1
1527,1736,29,150,0,1400,196,2,1.0,5,1
1528,1737,40,165,0,1800,178,2,4.0,5,1
1529,1738,29,138,9,1200,211,2,1.0,5,1
1530,1739,36,111,0,1264,202,2,1.0,2,1
1531,1740,46,270,0,9600,184,4,1.0,5,1
1532,1741,28,146,8,2000,188,2,1.0,2,1
1533,1742,28,147,4,2100,200,2,4.0,2,1
1534,1746,34,122,0,1048,189,4,3.0,5,1
1535,1748,35,121,0,758,170,2,4.0,5,1
1536,1750,30,206,0,11200,162,1,1.0,2,1
1537,1751,66,125,0,2891,230,4,1.0,5,1
1538,1753,29,195,16,2660,205,2,1.0,2,1
1539,1755,35,186,0,30000,237,4,3.0,1,1
1540,1756,29,165,0,3000,204,2,3.0,5,1
1541,1757,28,153,16,2000,171,2,1.0,1,1
1542,1758,34,179,0,1050,182,2,1.0,5,1
1543,1760,39,210,10,17500,192,2,3.0,5,1
1544,1761,29,137,43,2000,173,2,1.0,5,1
1545,1764,28,129,0,741,169,2,1.0,5,1
1546,1766,26,148,0,1620,154,2,1.0,5,1
1547,1767,49,139,15,10000,197,4,1.0,2,1
1548,1769,42,119,115,1800,202,2,5.0,5,1
1549,1770,46,126,0,2340,198,2,1.0,2,1
1550,1771,41,319,15,1281,151,2,3.0,5,1
1551,1773,32,121,0,1232,175,2,1.0,5,1
1552,1777,31,173,0,2486,192,2,3.0,5,1
1553,1781,52,152,0,2697,197,4,1.0,5,1
1554,1782,34,140,0,1095,194,2,4.0,5,1
1555,1785,29,109,0,1750,180,2,3.0,5,1
1556,1787,43,173,17,1400,182,2,4.0,5,1
1557,1791,22,120,0,750,156,2,3.0,5,1
1558,1794,25,182,0,1179,162,2,1.0,5,1
1559,1796,24,125,0,900,175,4,1.0,5,1
1560,1798,27,174,0,1200,216,4,1.0,5,1
1561,1799,52,186,8,2800,185,2,1.0,2,1
1562,1802,33,148,7,4000,226,2,3.0,2,1
1563,1805,36,142,13,1600,183,2,1.0,2,1
1564,1811,25,123,0,749,169,2,1.0,5,1
1565,1813,24,123,8,554,175,2,1.0,5,1
1566,1814,29,122,7,691,194,2,4.0,5,1
1567,1818,27,150,9,750,186,2,1.0,1,1
1568,1820,22,128,0,1056,154,2,1.0,5,1
1569,1821,46,213,35,30000,216,4,4.0,5,1
1570,1823,34,210,20,7000,186,2,1.0,5,1
1571,1824,27,125,0,960,168,4,1.0,5,1
1572,1826,34,176,23,14850,216,2,1.0,2,1
1573,1828,31,132,15,2238,192,2,1.0,5,1
1574,1829,30,217,12,2900,195,2,1.0,2,1
1575,1833,29,123,0,1104,194,2,5.0,5,1
1576,1834,28,154,0,1500,178,2,4.0,2,1
1577,1835,42,167,26,790,199,4,4.0,5,1
1578,1838,23,114,7,2100,200,2,5.0,2,1
1579,1839,34,198,21,6200,213,4,1.0,5,1
1580,1840,40,270,9,3700,197,2,3.0,5,1
1581,1843,35,124,9,715,175,2,1.0,5,1
1582,1844,34,186,0,1280,162,2,3.0,1,1
1583,1847,25,128,0,1223,169,2,1.0,5,1
1584,1848,44,150,9,4370,224,2,3.0,2,1
1585,1849,50,120,0,750,199,2,1.0,5,1
1586,1852,27,116,0,811,172,2,1.0,4,1
1587,1854,27,112,12,3300,205,2,1.0,5,1
1588,1857,39,165,5,2046,197,4,3.0,5,1
1589,1858,28,182,9,2100,205,2,1.0,5,1
1590,1861,23,133,11,2100,195,2,4.0,2,1
1591,1863,29,164,37,6245,191,2,1.0,5,1
